listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
28419588,warm  romantic fantastic style apartment,202485622,2018-07-15,CN,within an hour,1.0,1.0,f,5.0,t,t,North,,Hong Kong,22.5352,114.12111,Entire apartment,Entire place,2,1.0,"[""Pool"", ""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Paid parking on premises"", ""Hot water"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Smart lock"", ""Essentials"", ""Elevator"", ""Cable TV""]",414,1,1125,93.0,10.0,9.0,10.0,10.0,9.0,10.0,t
16056283,30 min ferry ride takes you back in time 50 years,104423505,2016-11-19,HK,within an hour,1.0,1.0,f,2.0,t,f,Islands,,Hong Kong,22.28517,114.03915,Entire apartment,Entire place,4,1.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Lockbox"", ""Long term stays allowed"", ""TV"", ""Breakfast"", ""Dishes and silverware""]",523,2,1125,95.0,10.0,10.0,10.0,10.0,9.0,9.0,t
20039472,K-Town MTR Brand New 1Bdr Apt,46902080,2015-10-19,"Byron Bay, New South Wales, Australia",within an hour,1.0,1.0,f,2.0,t,t,Central & Western,,Hong Kong,22.28179,114.13014,Entire apartment,Entire place,2,1.0,"[""Shampoo"", ""Stove"", ""Microwave"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Essentials"", ""Luggage dropoff allowed"", ""Dishes and silverware""]",700,2,1125,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f
16289122,"Our flat is 5 mins to the pier, 1 min to the beach",104423505,2016-11-19,HK,within an hour,1.0,1.0,f,2.0,t,f,Islands,,Hong Kong,22.28484,114.03912,Entire apartment,Entire place,4,1.0,"[""Breakfast"", ""Lockbox"", ""Shampoo"", ""Microwave"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Essentials"", ""Free parking on premises"", ""Dishes and silverware""]",523,2,1125,94.0,10.0,10.0,10.0,10.0,10.0,9.0,t
44635348,Tong Fuk Home with a sea-view,153491805,2017-10-06,GB,within an hour,1.0,1.0,f,2.0,t,t,Islands,,Hong Kong,22.22719,113.93124,Entire apartment,Entire place,2,1.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Garden or backyard"", ""Shampoo"", ""Patio or balcony"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Freezer"", ""Essentials"", ""Dishwasher"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Oven"", ""Lockbox"", ""Stove"", ""Long term stays allowed"", ""BBQ grill"", ""Washer"", ""TV"", ""Free street parking"", ""Dishes and silverware""]",1500,2,1125,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t
1310036,1/1 high-rise brandnew Causeway Bay,1696591,2012-02-04,"Pleasanton, California, United States",within an hour,1.0,1.0,f,0.0,t,t,Wan Chai,,Hong Kong,22.27829,114.19264,Entire apartment,Entire place,3,1.0,"[""Washer"", ""Pool"", ""Wifi"", ""Dryer"", ""TV"", ""Kitchen"", ""Air conditioning"", ""Elevator"", ""Long term stays allowed"", ""Gym""]",853,5,1125,90.0,10.0,10.0,10.0,10.0,10.0,10.0,t
12327004,2-bedroom whole flat at Sai Ying Pun Station,47777812,2015-10-30,China,within an hour,1.0,1.0,f,3.0,t,t,Central & Western,,Hong Kong,22.28589,114.14305,Entire apartment,Entire place,4,2.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Paid parking on premises"", ""Washer"", ""Host greets you"", ""Air conditioning"", ""Cooking basics"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",529,3,1125,90.0,10.0,10.0,9.0,9.0,10.0,10.0,t
6564083,750sqft - hidden gem in old Kowloon,23128629,2014-10-29,Hong Kong,within an hour,1.0,1.0,t,5.0,t,t,Wong Tai Sin,,Hong Kong,22.33506,114.19857,Entire apartment,Entire place,4,2.0,"[""Dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Wifi"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Dishwasher"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Host greets you"", ""Cooking basics"", ""Oven"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",1450,14,1125,97.0,9.0,10.0,10.0,9.0,9.0,9.0,f
30234098,Spacious luxe 2BR Apt @TST near MTR station,226609312,2018-11-20,"Hong Kong, Hong Kong",within an hour,1.0,1.0,t,2.0,t,t,Yau Tsim Mong,,Hong Kong,22.29642,114.17381,Entire apartment,Entire place,5,2.0,"[""Shampoo"", ""Stove"", ""Microwave"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Essentials"", ""Dishes and silverware""]",760,7,1125,94.0,10.0,10.0,10.0,9.0,10.0,9.0,t
38207057,"lovely 2Mins MTR Mong Kok,night market, 2BR,6pax",6837349,2013-06-10,Hong Kong,within a few hours,1.0,1.0,f,3.0,t,t,Yau Tsim Mong,,Hong Kong,22.31571,114.17115,Entire apartment,Entire place,6,2.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Private entrance"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",956,5,1125,,,,,,,,f
30381602,Private Oasis in heart of Wan Chai Heritage Area,12554913,2014-02-24,Hong Kong,within a few hours,1.0,1.0,t,0.0,t,t,Wan Chai,,Hong Kong,22.2728,114.17531,Entire apartment,Entire place,2,2.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",2500,2,1125,,,,,,,,t
47462628,"Spacious 2BR Flat in Heart of City, 5 min to MTR",45880700,2015-10-06,"London, England, United Kingdom",within a few hours,1.0,1.0,f,0.0,t,t,Central & Western,,Hong Kong,22.28407,114.1448,Entire apartment,Entire place,5,2.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Essentials""]",1049,2,1125,60.0,10.0,10.0,6.0,10.0,10.0,8.0,f
19442332,Most Convenient TST Apt 2.0,2441530,2012-05-22,"Western Visayas, Philippines",within a few hours,1.0,1.0,f,5.0,t,t,Yau Tsim Mong,,Hong Kong,22.29831,114.17072,Entire apartment,Entire place,6,2.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Baby bath"", ""Wifi"", ""Hangers"", ""Smart lock"", ""High chair"", ""Shampoo"", ""Room-darkening shades"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Paid parking off premises"", ""Essentials"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Changing table"", ""Pack \u2019n Play/travel crib"", ""Private entrance"", ""Oven"", ""Stove"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Babysitter recommendations"", ""Cable TV""]",975,3,1125,92.0,9.0,10.0,10.0,10.0,10.0,9.0,f
9685333,Cozy 2BR @ Kowloon downtown - walk to TST (1-6pax),46975162,2015-10-19,Hong Kong,within an hour,1.0,1.0,t,4.0,t,t,Kowloon City,,Hong Kong,22.30565,114.18574,Entire apartment,Entire place,6,2.0,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Table corner guards"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Iron"", ""Cooking basics"", ""Baby safety gates"", ""Oven"", ""Lockbox"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",988,4,1125,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f
33319749,"Cozy 2-BR apartment @Mongkok, 1 min MTR 6-8 ppl",238495670,2019-01-23,"Hong Kong, Hong Kong",within an hour,1.0,1.0,f,6.0,t,f,Kowloon City,,Hong Kong,22.31761,114.17603,Entire apartment,Entire place,8,2.0,"[""Kitchen"", ""Private entrance"", ""Washer"", ""Keypad"", ""Dedicated workspace"", ""Shampoo"", ""Iron"", ""TV"", ""Oven"", ""Hair dryer"", ""Hangers"", ""Refrigerator"", ""Microwave"", ""Elevator"", ""Window guards"", ""Hot water"", ""Room-darkening shades"", ""Air conditioning"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""Cooking basics"", ""Stove""]",1114,1,1125,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f
17611728,Prime Location/8mins CausewayBayMTR/Spacious Quiet,29005537,2015-03-08,Hong Kong,within an hour,1.0,1.0,f,2.0,t,f,Wan Chai,,Hong Kong,22.2784,114.18545,Entire apartment,Entire place,4,2.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Microwave"", ""Heating"", ""Iron"", ""Cooking basics"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Dishes and silverware""]",1279,7,1125,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f
5535344,Beautiful and Chic Apartment,14593925,2014-04-22,Hong Kong,within an hour,1.0,1.0,f,2.0,t,t,Sham Shui Po,,Hong Kong,22.33911,114.13907,Entire apartment,Entire place,7,2.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Host greets you"", ""Heating"", ""Iron"", ""Cooking basics"", ""Stove"", ""Long term stays allowed"", ""Washer"", ""TV""]",1357,2,1125,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f
5678100,"Quiet 2BR, 6min CausewayBay MTR TimeSq, nr HKCEC",29005537,2015-03-08,Hong Kong,within an hour,1.0,1.0,f,2.0,t,f,Wan Chai,,Hong Kong,22.27806,114.18547,Entire apartment,Entire place,4,2.0,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dishes and silverware""]",1241,7,1125,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f
28886288,Modern_2BR Kowloon downtown walk to TST -2mins MTR,46975162,2015-10-19,Hong Kong,within an hour,1.0,1.0,t,4.0,t,t,Kowloon City,,Hong Kong,22.3065,114.18368,Entire apartment,Entire place,6,2.0,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Smart lock"", ""Wifi"", ""Hangers"", ""Single level home"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Paid parking off premises"", ""Essentials"", ""Table corner guards"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Iron"", ""Cooking basics"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""TV"", ""Free street parking"", ""Dishes and silverware""]",1088,4,1125,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f
24875045,"Affordable, Secure, Clean & Accessible for 6-15pax",46201805,2015-10-10,"Kowloon, Hong Kong",within an hour,1.0,1.0,f,15.0,t,f,Yau Tsim Mong,,Hong Kong,22.30331,114.17344,Entire apartment,Entire place,10,2.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Private entrance"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Free street parking"", ""Dishes and silverware""]",1545,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,8.0,f
44052298,Superb Location Apt in CWB/2BR+Cozy+Spacious+Quiet,29005537,2015-03-08,Hong Kong,within an hour,1.0,1.0,f,2.0,t,f,Wan Chai,,Hong Kong,22.27742,114.18473,Entire apartment,Entire place,4,2.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Microwave"", ""Heating"", ""Iron"", ""Cooking basics"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Dishes and silverware""]",1279,7,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
36719777,Cozy Flat for 6pax-2BR 2B/T- 2 min MTR-Jordan,266270788,2019-06-04,HK,within an hour,1.0,1.0,t,6.0,t,t,Yau Tsim Mong,,Hong Kong,22.30441,114.17282,Entire apartment,Entire place,7,2.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Children\u2019s books and toys"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Keypad"", ""Private entrance"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV""]",997,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
34463102,Cozy Apt Downtown Sleeps 3ppl RmA MTR downstairs!,21591327,2014-09-21,Hong Kong,within a day,1.0,1.0,f,2.0,t,t,Yau Tsim Mong,,Hong Kong,22.30575,114.173,Entire apartment,Entire place,3,,"[""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Wifi"", ""Dishes and silverware"", ""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Essentials"", ""Bed linens"", ""Microwave"", ""Refrigerator"", ""Elevator"", ""Dedicated workspace"", ""Hot water"", ""Stove""]",557,1,1125,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f
38939933,A4 Clean and Comfortable Family Suite 8-15 pax,46201805,2015-10-10,"Kowloon, Hong Kong",within an hour,1.0,1.0,f,15.0,t,f,Yau Tsim Mong,,Hong Kong,22.30554,114.17007,Entire apartment,Entire place,15,4.0,"[""Hair dryer"", ""Dryer"", ""Portable fans"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Room-darkening shades"", ""Cleaning before checkout"", ""Fire extinguisher"", ""Conditioner"", ""Refrigerator"", ""First aid kit"", ""Smoke alarm"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Microwave"", ""Body soap"", ""Dedicated workspace"", ""Iron"", ""Private entrance"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Free street parking""]",1545,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
43465376,Cozy 3bedroom/4beds/2bath/NATHAN RD/subway Station,326471062,2020-01-11,"Kuta, Bali, Indonesia",within a few hours,1.0,1.0,f,6.0,t,t,Yau Tsim Mong,,Hong Kong,22.31134,114.17112,Entire apartment,Entire place,8,3.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""High chair"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Crib"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Microwave"", ""Heating"", ""Iron"", ""Cooking basics"", ""Stove"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",861,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
37239063,"Fantastic and sweet 3 BRs 8pax,1 min mtr",6837349,2013-06-10,Hong Kong,within a few hours,1.0,1.0,f,3.0,t,t,Kowloon City,,Hong Kong,22.3189,114.17921,Entire apartment,Entire place,8,3.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Cable TV""]",669,7,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
37758911,"cental of HK,Stylish Apt near MTR,8ppl",6837349,2013-06-10,Hong Kong,within a few hours,1.0,1.0,f,3.0,t,t,Yau Tsim Mong,,Hong Kong,22.31812,114.17238,Entire apartment,Entire place,8,3.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Room-darkening shades"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Microwave"", ""Cooking basics"", ""Private entrance"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Ethernet connection"", ""Dishes and silverware""]",1374,7,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
5042965,Work & Living in Prime Location I,23128629,2014-10-29,Hong Kong,within an hour,1.0,1.0,t,5.0,t,t,Central & Western,,Hong Kong,22.28655,114.14913,Entire apartment,Entire place,4,,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Patio or balcony"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Pack \u2019n Play/travel crib"", ""Keypad"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Free street parking"", ""Ethernet connection"", ""Cable TV"", ""Dishes and silverware""]",799,14,1125,95.0,10.0,10.0,10.0,10.0,10.0,9.0,t
6496401,Work & Living in prime location II,23128629,2014-10-29,Hong Kong,within an hour,1.0,1.0,t,5.0,t,t,Central & Western,,Hong Kong,22.28686,114.14843,Entire apartment,Entire place,4,,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Patio or balcony"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Keypad"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Ethernet connection"", ""Cable TV"", ""Dishes and silverware""]",725,14,1125,95.0,10.0,10.0,10.0,10.0,10.0,9.0,t
43383228,Family and pet friendly retreat in Pui O flat 6,15259349,2014-05-08,"Hong Kong Island, Hong Kong",within an hour,1.0,1.0,t,0.0,t,t,Islands,,Hong Kong,22.24486,113.97932,Entire apartment,Entire place,5,3.0,"[""Hair dryer"", ""Toaster"", ""Portable fans"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Shampoo"", ""Fire extinguisher"", ""Patio or balcony"", ""Wine glasses"", ""Refrigerator"", ""Hot water kettle"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Dedicated workspace"", ""Portable heater"", ""Host greets you"", ""Cleaning products"", ""Cooking basics"", ""Private entrance"", ""Stove"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Free street parking"", ""Dining table"", ""Dishes and silverware""]",1500,2,1125,98.0,10.0,10.0,10.0,10.0,10.0,9.0,t
31320082,Cosy Apartment in Heart of the City - B,57169226,2016-02-02,"Kowloon, Hong Kong",within an hour,1.0,1.0,f,5.0,t,t,Yau Tsim Mong,,Hong Kong,22.29506,114.17237,Entire apartment,Entire place,2,,"[""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Dishes and silverware""]",343,30,1125,92.0,10.0,10.0,10.0,10.0,10.0,8.0,f
8298094,"Cozy, Quiet, Convenient Studio Apartment w WIFI",16633972,2014-06-10,"Hong Kong, Hong Kong Island, Hong Kong",within a few hours,1.0,1.0,t,2.0,t,t,Central & Western,,Hong Kong,22.28665,114.13482,Entire apartment,Entire place,2,,"[""Shampoo"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Essentials"", ""Elevator"", ""Heating"", ""Dedicated workspace"", ""Hot water""]",650,2,1125,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f
16964243,Cosy Tin Hau Studio One,80100729,2016-06-26,US,within a few hours,1.0,1.0,f,2.0,t,f,Wan Chai,,Hong Kong,22.281,114.19328,Entire apartment,Entire place,1,,"[""Shampoo"", ""Microwave"", ""Hair dryer"", ""Patio or balcony"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking on premises"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Keypad"", ""Essentials"", ""Dishes and silverware""]",380,10,1125,93.0,10.0,9.0,10.0,10.0,10.0,10.0,f
43039711,Stylish Parisian loft with private rooftop,342528636,2020-03-27,AU,within a few hours,1.0,1.0,f,0.0,t,t,Central & Western,,Hong Kong,22.28439,114.14997,Entire apartment,Entire place,2,,"[""Hair dryer"", ""Dryer"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Patio or balcony"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Barbecue utensils"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""BBQ grill"", ""Washer"", ""TV"", ""Baking sheet"", ""Dishes and silverware""]",1400,5,1125,100.0,10.0,9.0,10.0,10.0,10.0,9.0,f
